sport,trait,direct_correlation,indirect_correlation,same_correlation
baseball,independent,-1.5977920191445634,-0.1725553037243101,True
baseball,soft,-1.0180053230614836,-0.10029616580702773,True
baseball,experimental,-0.8495638735079767,-0.021252962266126836,True
baseball,intense,-0.6077217131623776,0.03999023801098899,False
baseball,serious,-0.4036810672527229,0.18373172189000853,False
baseball,solid,-0.26751414664498474,0.08911967011766567,False
baseball,strict,-1.2663264053806234,0.11408311394707452,False
baseball,neat,-0.7150816225255981,0.05234960547046569,False
baseball,shallow,-0.3611666442023107,-0.03685151216828732,True
baseball,solemn,-1.8333160707910134,0.06844501627556959,False
baseball,retiring,-0.7453997972278723,0.04829835540392322,False
baseball,generous,-1.418065647149093,0.13025746138788016,False
baseball,negative,-0.562850055703525,0.1889372069223879,False
baseball,fiery,-1.4369421687931703,-0.17603742226429434,True
baseball,meticulous,-1.1386487557105192,-0.0360366765112493,True
baseball,provocative,-1.357217197624825,-0.15645392930587465,True
baseball,firm,-1.6642426406787292,0.05576852264160465,False
baseball,paranoid,-1.4035409801318572,0.12847385288722196,False
baseball,slim,0.25896817508134434,-0.04870196372491684,False
baseball,clean,-1.0037838858866295,-0.05221598184697381,True
baseball,lyrical,-1.560804000209351,-0.06650033166038812,True
baseball,respectful,-0.8046383744604116,0.1309629756817788,False
baseball,hostile,-1.7568239777338988,0.03760916814704281,False
baseball,dignified,-1.7615488588893804,-0.0727114003902818,True
baseball,disturbing,-1.3903159597357875,0.02926326227222126,False
baseball,complex,-1.0424505308580185,-0.024857284923155008,True
baseball,courteous,-0.9323007318590417,0.09359614411595336,False
baseball,tense,-0.508087178623412,-0.04803775134142228,True
baseball,heroic,-1.168620950851117,0.14312920448072064,False
baseball,adventurous,-0.6742268316094825,-0.1581013541104589,True
baseball,leader,-1.1723929857968824,0.20956995587148933,False
baseball,unreliable,-1.1335149820084247,0.017685136680457424,False
baseball,brutal,-1.8706244742346172,0.04640110919451846,False
baseball,imaginative,-1.6654680327691147,-0.01722574907624009,True
baseball,whimsical,-1.0259280566710611,-0.08851808286413737,True
baseball,extreme,-0.832853587689569,0.057120194069482426,False
baseball,relaxed,-0.5952649666622175,0.08940528993793234,False
baseball,dedicated,-1.4786316589562079,-0.0747494848229033,True
baseball,emotional,-0.8846637762893204,0.0015429920193187647,False
baseball,fixed,-0.6558725314547522,0.03399122690484815,False
baseball,curious,-0.9800285851084213,0.05533682227394767,False
baseball,selfish,-1.2335425604508896,0.041919299106705374,False
baseball,sweet,-1.1834850530578507,-0.1434230285376494,True
baseball,irrational,-1.0981697628911107,-0.021307197820914326,True
baseball,suspicious,-1.3554539246600465,0.05275564890170932,False
baseball,cooperative,-1.579708752992785,-0.10216051906068215,True
baseball,persuasive,-1.9683385186084434,0.1401660934376605,False
baseball,rustic,-0.8849002214708217,-0.1714507665568544,True
baseball,predatory,-1.1329671403805273,-0.12616781633847524,True
baseball,casual,0.0228444903605286,0.20220044499792,True
baseball,bewildered,-1.5234070790481171,0.06776744743147152,False
baseball,earnest,-1.4536275805429704,0.27017379077483383,False
baseball,contradictory,-1.2315758485268409,0.005082268792348208,False
baseball,abrupt,-1.528233649528904,0.07899881252383635,False
baseball,reserved,-1.0038602933717675,0.08213151195321143,False
baseball,knowledge,-1.0758569946510923,0.16587736465332886,False
baseball,narrow,-0.14377126596229367,0.07594892319809965,False
baseball,superficial,-1.1634986814623518,-0.07083530773398213,True
baseball,painstaking,-0.4953404736825392,-0.14317847976765805,True
baseball,charming,-1.5456749327289854,-0.10402593666092769,True
baseball,capable,-1.1537577652536464,-0.03225897607328761,True
baseball,foolish,-1.287761821524251,0.1692016693662209,False
baseball,slow,-0.65405026684621,0.03182558694399852,False
baseball,impulsive,-1.2614759947046774,0.0767846127044054,False
baseball,stable,-1.2938033048556283,-0.0793832564076872,True
baseball,enigmatic,-1.8797482038668027,0.03628897844563767,False
baseball,overweight,2.0043646192310547,-0.06841741823854586,False
baseball,patient,-2.0834849611132493,0.04730161379365946,False
baseball,tiny,-0.08336912089034462,-0.2785924242296069,True
baseball,hesitant,-0.8417998167039867,-0.000625060415886346,True
baseball,muscular,1.107364524454843,0.10160357931878501,True
baseball,sexy,-0.4105305159705949,-0.19362614282149893,True
baseball,questioning,-1.1653675161978017,0.13590864991013274,False
baseball,scholarly,-1.2709487066928786,0.11303677950857303,False
baseball,sentimental,-1.209730921908452,0.053241197254149615,False
baseball,obedient,-2.318521105831205,0.0459685417297634,False
baseball,mistaken,-1.627065314222994,0.09281847500144684,False
baseball,healthy,0.6818818314122738,-0.1438157939126603,False
baseball,forceful,-1.8878684560830927,0.07431823088899628,False
baseball,deep,-0.6975446805494425,0.21481213193834509,False
baseball,wise,-1.9659452791865375,0.18212779458216408,False
baseball,practical,-2.0534097155100968,0.12378780430145393,False
baseball,daring,-1.7611632979589102,-0.17304957060877002,True
baseball,romantic,-0.7095171161152956,-0.20332739982515166,True
baseball,sarcastic,-0.3426417051501906,0.11465526911121118,False
baseball,decisive,-1.325013853841199,0.04810653442286985,False
baseball,slender,0.4485836000219164,-0.22273883611204284,False
baseball,cheerful,-1.3383655131580172,-0.053451085035596355,True
baseball,quiet,-1.2783860484623593,0.02416449720065232,False
baseball,obvious,-1.0473565253461683,0.07269317141476464,False
baseball,towering,0.09871138092742898,-0.1510548808772084,False
baseball,confidential,-1.1961839947439366,-0.10124999078694218,True
baseball,trim,0.6822637984046769,-0.07480486801431022,False
baseball,crisp,-1.224013103167168,-0.0976918091307507,True
baseball,coarse,-0.36300917824683293,-7.069619823043703e-05,True
baseball,protective,-0.793244934289334,-0.05418320220587347,True
baseball,warm,-1.0730701932546696,-0.06825662471529621,True
baseball,peaceful,-2.0458707858294116,-0.12228526958589833,True
baseball,responsible,-0.9308935218338614,0.10707676788634472,False
baseball,brilliant,-1.7463642563557573,-0.02544835506752453,True
baseball,modern,-0.9297142498623566,-0.12170363831262794,True
baseball,irresponsible,-1.1312660914717245,0.020566057528625593,False
baseball,clumsy,-0.4452870434855409,0.007803235865658607,False
baseball,kind,-1.3067889071470673,-0.017503772667294974,True
baseball,transparent,-2.321621335095016,-0.08271575418117706,True
baseball,stylish,-0.6742313217428062,-0.2624875402188617,True
baseball,calculating,-1.1864676286444644,-0.05741548816526036,True
baseball,troublesome,-0.7472338575709463,-0.057393482388508735,True
baseball,admirable,-0.7887432050648848,-0.11611882622657824,True
baseball,sharing,-0.37732843263664834,0.10201587348589927,False
baseball,obsessive,-0.26898699577152857,0.13771769592243407,False
baseball,aspiring,0.03508305668139091,-0.03841310983894659,False
baseball,efficient,-1.7161995125594516,-0.0012576084114966155,True
baseball,logical,-1.569520344349573,0.13776757885352264,False
baseball,artificial,-0.545179154437031,-0.15499439986855948,True
baseball,delicate,-1.3708475327458343,-0.2789407067165766,True
baseball,authoritarian,-1.586800143043923,0.1338600490642665,False
baseball,outspoken,-0.7735082507595753,-0.02971674614674129,True
baseball,maternal,-0.8663972744405459,-0.17968242543713644,True
baseball,reliable,-1.6058960278055971,0.06822237964052594,False
baseball,optimistic,-0.637919223860958,0.01886292930924828,False
baseball,blunt,-1.131822281136981,0.14893212136274825,False
baseball,pure,-1.8179318921189507,-0.050862551819171084,True
baseball,extraordinary,-1.0852922438382953,-0.21485519825689178,True
baseball,objective,-1.6630615071112955,0.1511741715543404,False
baseball,open,-1.1072928955116996,-0.01979406563276575,True
baseball,physical,0.15114913275882372,0.06674780967172136,True
baseball,realistic,-1.024859866449714,-0.08062425172307865,True
baseball,stoic,-0.8961565008858894,0.05607936973927964,False
baseball,driving,1.2888581213096726,0.10487198616784628,True
baseball,fat,0.4671897777101409,-0.052598462279077836,False
baseball,anxious,-0.6201271861928122,-0.03256160315544539,True
baseball,naive,-1.171275907060475,0.021371883024408154,False
baseball,creative,-1.4284633553410455,-0.010999976103325655,True
baseball,gracious,-1.6878741244297624,-0.04028952340436399,True
baseball,conservative,0.6568435159061818,0.11302650386373427,True
baseball,cute,0.09522866571293002,-0.12050218217953769,False
baseball,proud,-1.0630474140269042,-0.010014594646434293,True
baseball,discreet,-1.9123853216019744,-0.16340125178851295,True
baseball,dry,-1.0512447971285035,-0.04007819031859673,True
baseball,charismatic,-1.4062391347071126,0.12609163077183366,False
baseball,secretive,-2.2004458555213233,0.0649370456596782,False
baseball,deceptive,-1.575389497263568,-0.07598747565544461,True
baseball,educated,-0.8956202133561033,-0.00851322379591688,True
baseball,solitary,-1.1607378402080755,-0.03427956033803371,True
baseball,spontaneous,-1.2404311547460958,0.028579586800619297,False
baseball,predictable,-1.4192532394832917,-0.008720934421831313,True
baseball,simple,-1.2236597415853931,0.11951914011077873,False
baseball,humorous,-0.8109967713083918,0.17099862409500713,False
baseball,humble,-1.5279444410915388,0.16215939955783795,False
baseball,vague,-1.163072984262804,0.07716275977080994,False
baseball,focused,-0.0716101463506617,0.11125313769199184,False
baseball,tall,0.8018516298282392,-0.04084676847183384,False
baseball,loyal,-0.9330268358136523,0.07757956475774389,False
baseball,flamboyant,-0.8429822323631694,0.032241976493192506,False
baseball,impatient,-1.3303341633217851,0.04759261134162928,False
baseball,ruined,-1.1741909181457957,-0.12842661009761608,True
baseball,colorful,-0.4860418504658406,-0.12018351336387212,True
baseball,abrasive,-1.0454844420693061,0.012928307732816528,False
baseball,crude,-0.4230640690835183,0.15502446336111123,False
american football,witty,-0.861146808485418,-0.0022447733070777172,True
american football,compassionate,-2.1055383442305606,-0.0716436993497304,True
american football,rational,-1.0105698754159314,0.12209567799317626,False
american football,insulting,-0.13332140154535785,0.06783642159817088,False
american football,moderate,0.06433779408952553,0.18212785696442527,True
american football,discouraging,0.09552262344430418,0.11533760259864972,True
american football,smooth,-0.11466737500176226,0.0106816183509713,False
american football,gloomy,-0.8306215191829468,-0.07922467992808069,True
american football,skeptical,-0.7481911458624297,0.025997490735602445,False
american football,unrealistic,-0.2180226005966082,-0.0008777389923553407,True
american football,shrewd,-1.1789003610186408,0.19700297744830256,False
american football,modest,-0.5808828560030099,-0.0022842698184414897,True
american football,energetic,-0.4442341087947826,-0.19056687791937177,True
american football,impractical,-0.8777618887967202,0.049101990508806224,False
american football,cold,-0.9702818094440852,-0.19951207224295617,True
american football,skillful,-0.8665375564944092,0.09932557634491351,False
american football,criminal,-0.7537486732233214,0.2544486539409068,False
american football,dependent,-1.196824559739428,0.055148767270032546,False
american football,systematic,-1.0194938963210096,0.11805476075958557,False
american football,faithful,-2.067934295467378,-0.04196086832334264,True
american football,honorable,-1.2162147169423256,0.15988768630214667,False
american football,elegant,-1.0933329576440283,-0.2550790940627659,True
american football,misguided,-0.7605994148046444,0.18379904722253151,False
american football,outrageous,-0.7668659059364175,0.0453670986889648,False
american football,steadfast,-2.7065568634310684,0.09325653775784325,False
american football,benevolent,-1.3098877754698377,0.0917268829025116,False
american football,constant,-0.055058911622655984,0.01200086535548147,False
american football,vulnerable,-1.500189502023398,-0.0354357148163073,True
american football,careless,-0.9493158865037147,0.09851947876608176,False
american football,confident,-0.16104815901711939,0.03088135860845756,False
american football,enthusiastic,-0.4325938983823714,-0.026237053159442556,True
american football,accessible,-0.5822507748247902,0.10401326332171162,False
american football,conscientious,-1.441861313155829,-0.0027552831547298356,True
american football,passionate,-0.7778151131550306,-0.08919407742613235,True
american football,mystical,-1.719301628360872,-0.02403625750533202,True
american football,ripped,0.9245712515430167,0.14938445248774276,True
american football,reflective,-1.763413744834264,0.11062345195504579,False
american football,miserable,-1.0496567079505357,-0.1906308303111086,True
american football,odd,-1.0091671344902757,0.07720581233006892,False
american football,eloquent,-2.601391976940069,0.012172317939629628,False
american football,surprising,-0.9277477700041233,0.03158246061104849,False
american football,tough,-0.255660624967977,0.07610008869981609,False
american football,progressive,-0.929620532890831,0.15889298275587826,False
american football,upright,-0.8252154909274526,0.09105026317636504,False
american football,brittle,-0.7126763445372151,-0.10498081252090334,True
american football,decent,0.41770879883689116,0.07957600476709849,True
american football,impressive,-0.4041397404517792,0.12440223079320804,False
american football,youthful,0.1785795801687875,-0.06709071113281055,False
american football,stiff,-0.5142384659040471,-0.054160286480290254,True
american football,intelligent,0.3921174359885014,0.08887309946902212,True
american football,unstable,-0.7479727068843176,0.0760979383377121,False
american football,competitive,0.334871632018927,0.18513099559239551,True
