beverage,trait,direct_correlation,indirect_correlation,same_correlation
soda,dignified,-1.8258757592534889,-0.19373468250184187,True
soda,stern,-1.731963251728276,-0.09344845504743957,True
soda,mystical,-1.7844607008342872,-0.23944409024330707,True
soda,frightening,-1.3320982506701144,-0.24991093961512292,True
soda,cerebral,-1.3046342404015023,0.2976330003889374,False
soda,demanding,0.0129419253253881,-0.24914598640666,False
soda,forceful,-1.7747502101526984,0.10413718712277636,False
soda,passionate,-1.7594477162513598,0.1025866306866157,False
soda,emotional,-0.48138228197083577,-0.10292880219009821,True
soda,trim,0.00527350816686723,0.09765855489135569,True
soda,irrational,-0.4492984241084138,-0.27905423967598636,True
soda,provocative,-1.0143292870776663,-0.07161265623638827,True
soda,romantic,-1.440270986568286,-0.3910624969535999,True
soda,blunt,-0.7945611120164957,0.30200734641380006,False
soda,calm,-1.416937503979023,-0.08957227274561269,True
soda,sweet,-0.19140125407043815,-0.3294887396078234,True
soda,glamorous,-0.9362567013279087,-0.4406265205937919,True
soda,fiery,-2.0267725821056346,-0.18251596885745838,True
soda,crude,-0.7934611488633792,0.12361618663585312,False
soda,extreme,-0.3322587000461187,-0.008201284326202377,True
soda,cute,0.5095322025480366,-0.22918574627460267,False
soda,delicate,-0.9012304976367552,-0.42060613677269243,True
soda,cheerful,-0.7799088176018543,-0.09393865502712381,True
soda,enigmatic,-1.846979438496238,-0.11160024839432138,True
soda,profound,-0.9965251148002942,-0.10787708380504349,True
soda,secure,-0.735629846828166,0.07173486480881273,False
soda,hurried,-0.675582410540751,-0.1975708400082979,True
soda,gentle,-2.223143043615464,-0.18921772845562201,True
soda,constant,0.21749235209517065,-0.2587107060864987,False
soda,conscientious,-0.4739709415600039,0.27060296449596055,False
soda,sloppy,0.21609389165190618,0.11853305765430122,True
soda,appreciative,-0.34951860832257475,0.3011429658978296,False
soda,clumsy,-0.5525582622732241,-0.1034553192254845,True
soda,dull,-0.5707906607856505,-0.28255390924624696,True
soda,elegant,-1.7965723678211125,-0.44475940647425094,True
soda,petty,-0.3411132948262435,0.04351519468400028,False
soda,impractical,-0.5563132482039064,-0.09075848678702267,True
soda,contradictory,-0.6572165944062747,-0.038004608053602076,True
soda,quiet,-1.2218119918726973,-0.08223724169529073,True
soda,treacherous,-2.3395979249764216,-0.09912674660758128,True
soda,paranoid,-0.3375792661506248,0.27641982491504025,False
soda,vague,-0.3968486859813075,-0.17198003809682585,True
soda,playful,-1.360679138115624,-0.1305105482580296,True
soda,honest,-1.6586420964067363,0.21865010382617633,False
soda,overweight,2.7522757704988856,0.13954717163700092,True
soda,weak,-0.27444700767581987,-0.29051696751975353,True
soda,bewildered,-0.8743371034293328,0.17137797209340858,False
soda,charming,-1.6894299208666423,-0.14518552084811967,True
soda,sophisticated,-0.42202858928523185,-0.0910074576244001,True
soda,false,-0.27279642319505515,-0.2638138226777335,True
soda,gallant,-2.238446499404439,0.21113649205583201,False
soda,vulnerable,-0.4520082391251352,-0.2553272958968034,True
soda,reliable,-0.6540553024867282,0.06887073216599336,False
soda,crisp,-0.3774481219301172,-0.23356726426491325,True
soda,tense,-0.9927445988935624,0.011638550649743597,False
soda,predatory,-1.5997128783599643,-0.026417180483474873,True
soda,unrealistic,0.7615981526366792,-0.2951514445812688,False
soda,fraudulent,-0.460380571262506,0.09562760513718027,False
soda,modern,-0.31941985712410875,-0.3372730566391947,True
soda,subtle,-0.9799508364108381,-0.2647857660991322,True
soda,dependent,0.6943807588543301,-0.2463603292848571,False
soda,subjective,-0.42444727326227444,-0.12018565116791058,True
soda,dishonest,-0.7537536648568827,0.2583654066286671,False
soda,relaxed,-0.7629679370997621,0.1749904003160225,False
soda,maternal,-0.3639419740822914,-0.3125207514917476,True
soda,destructive,-0.4475439113405033,-0.09490562084472731,True
soda,creative,-0.9071709648269957,0.030528797871841935,False
soda,calculating,-0.9162697398047721,0.1725868638872013,False
soda,impatient,-0.13016307573626487,0.22293951100104217,False
soda,outspoken,-0.8914535421713781,0.2004061899752824,False
soda,conventional,0.15621224767925165,0.08578025503320154,True
soda,intense,-0.9155769762484288,-0.1478272348623218,True
soda,respectful,-0.8437789993023717,0.1719362080565118,False
soda,loyal,-1.1302183986752414,0.01696727320403992,False
soda,unpredictable,-1.3270448414271059,-0.20364690437256064,True
soda,private,-0.7933562704739038,-0.0390225560031507,True
soda,systematic,-0.7301065122194847,0.052344029447433375,False
soda,knowledge,-0.5706346505563873,0.00014915268981431165,False
soda,dramatic,-0.8938683632738155,-0.3903192906775598,True
soda,reflective,-0.5529452511863046,0.20877387110787202,False
soda,fat,1.099973842293678,-0.24284172176831922,False
soda,efficient,-0.6967386459548168,0.023980303704589825,False
soda,solitary,-1.9119846276127426,0.10300209213285089,False
soda,flamboyant,-1.0543930108457311,0.22522234700726132,False
soda,slim,0.4514312059958672,-0.20050706995946274,False
soda,popular,0.6170926407701444,-0.14954171598066895,False
soda,flexible,-0.8228412903442662,-0.09888672264789407,True
soda,brilliant,-1.3225877410686175,-0.06437686106397357,True
soda,competitive,-0.2396855878768705,0.11959600238302466,False
soda,troublesome,-1.426022007149657,-0.0975763876062352,True
soda,courageous,-2.3578664550221307,-0.03860170993531507,True
soda,experimental,-0.17532213789200954,0.032141840548977604,False
soda,extraordinary,-1.2752413204381603,-0.2865758375497787,True
soda,hostile,-1.1176172896740724,0.029919035406939992,False
soda,energetic,-0.5874198624673636,0.013030453048228498,False
soda,transparent,-0.9102166195422265,-0.2653531879005494,True
soda,confused,-0.49166845338139276,0.11018913385485647,False
soda,reserved,-1.2953480665487285,0.20150036393720122,False
soda,tiny,0.1790535912361447,-0.4401163234815434,False
soda,spontaneous,-0.6172140948007122,-0.26070665148902544,True
soda,painstaking,-1.4378957088760203,0.08083061784466959,False
soda,careless,-0.6725042493835904,0.054047409673870485,False
soda,original,-0.9730262900540418,-0.10446014220488406,True
soda,peaceful,-1.7079705966376892,-0.35443045555201674,True
soda,independent,-0.6818588759818777,-0.33593689179375846,True
soda,balanced,-0.31228995851203306,-0.030969052944870453,True
soda,firm,-1.030318925181222,-0.08336849799991942,True
energy drink,tidy,-0.847870171314391,-0.08928322423680164,True
energy drink,malicious,-1.592334812298541,0.04937693004771158,False
energy drink,authoritarian,-1.1623034039131723,0.2255357095532866,False
energy drink,enthusiastic,0.09216211551719508,0.21304786348559288,True
energy drink,timid,-1.975172340588744,-0.23278206567528917,True
energy drink,objective,0.18356353752436355,0.12178338169137638,True
energy drink,outrageous,-0.7915132570698541,0.04251660580971653,False
energy drink,aspiring,0.6440092115975189,0.279697902681169,True
energy drink,persuasive,-1.4763580850932856,0.20148060942899584,False
energy drink,determined,-0.732454335324874,0.16253353658640957,False
energy drink,fixed,0.18066397318812638,-0.1279874346831355,False
energy drink,sporting,1.4670770146033367,0.4124362753709387,True
energy drink,strong,-0.2700250572167895,-0.25785429991296194,True
energy drink,ambitious,-1.039051330268182,0.2446770457681544,False
energy drink,cynical,-1.4528799856181858,0.2490346934178191,False
energy drink,amusing,-1.404201574895233,0.22795561359997363,False
energy drink,sharing,0.46687017286202614,-0.005495496333840148,False
energy drink,proud,-1.3470910926510977,-0.06625172577436526,True
energy drink,tall,-0.05601525565772945,-0.13132056322320632,True
energy drink,decisive,-0.48280036137341464,0.172519880678718,False
energy drink,intelligent,-1.0772696250032747,0.1604210318845133,False
energy drink,responsible,-0.19449258759584867,0.29545976736046914,False
energy drink,miserable,-0.8535930758078613,-0.09000074289454894,True
energy drink,neat,-0.7492701883251398,-0.20611503929228353,True
energy drink,responsive,0.12998063975217417,0.03592661949826071,True
energy drink,muscular,0.8546081687316793,0.23171820478083222,True
energy drink,heroic,-0.8997542701289214,0.049605905200611464,False
energy drink,dry,-0.10556354250373373,-0.2282629408824206,True
energy drink,upright,-0.5909981615616194,0.17988537552444223,False
energy drink,retiring,-0.1597877410760509,0.2838125671753023,False
energy drink,imaginative,-1.5583083859804545,0.08095183107540727,False
energy drink,impressive,-0.1097782527925408,-0.021213224570521723,True
energy drink,serious,-0.015276698014469283,0.022554445522660636,False
energy drink,gloomy,-0.9374743449583279,-0.17073121454953177,True
energy drink,eloquent,-2.144111502563085,0.12015918791215952,False
energy drink,hesitant,-0.9014069611634503,0.143783674645306,False
energy drink,progressive,-0.38950917399822454,0.06092594053376862,False
energy drink,precise,-0.5461535534439105,-0.04308863844017305,True
energy drink,anxious,-0.3923879445278082,0.015792292985434414,False
energy drink,grim,-0.7030046279291797,0.13657383292295755,False
energy drink,brittle,-0.7434361005981855,-0.1478088990893815,True
energy drink,soft,-1.0763788914903514,-0.40712762372858774,True
energy drink,criminal,-1.3701584131508933,0.041800421284349805,False
energy drink,courteous,-1.944347626342308,0.26617874736247116,False
energy drink,shrewd,-2.26980587939237,0.24643896180195715,False
energy drink,extravagant,-1.3452619111321802,-0.289242511643346,True
energy drink,confidential,-1.0458664516017957,0.18103411932029279,False
energy drink,meticulous,-1.033803637099849,0.23811116777906446,False
energy drink,angry,-1.2692623147944389,0.019431646913041892,False
energy drink,leader,0.02427166660144734,0.11349276395733175,True
energy drink,capable,-0.2918369606060189,0.20932612260379327,False
energy drink,shallow,-0.8280513422046962,-0.28120491879592485,True
energy drink,solid,0.03685438832627328,-0.008701397386118363,False
energy drink,dedicated,-0.16083100839434142,0.15823615661277338,False
energy drink,obvious,0.023157708472920896,-0.15597887790934467,False
energy drink,lazy,-0.5949777736745551,0.12667033676854225,False
energy drink,disruptive,-0.5237897440440916,0.15443788211876466,False
energy drink,innovative,-0.11791213636951692,0.2617794590065245,False
energy drink,discreet,-1.2274492413580724,-0.06442706131895243,True
energy drink,neutral,-0.2572857305597935,-0.2921731578651556,True
energy drink,unreliable,-0.7574223683638072,0.16160267749737678,False
energy drink,directed,0.49125729814840446,0.1863722842501973,True
energy drink,misguided,-0.9987137341870901,0.3021861394729408,False
energy drink,colorful,-0.9037980375955464,-0.24044688635719216,True
energy drink,quirky,-1.093511080078465,0.1884688719072168,False
energy drink,sober,-0.8496446021027556,0.17576978125225876,False
energy drink,stylish,0.3597239780310227,-0.20185329360470963,False
energy drink,humble,-1.7765921905310438,0.16471466721303876,False
energy drink,preoccupied,-0.4313988521419833,0.17116488167110372,False
energy drink,generous,-2.04445893678202,-0.14860285187877126,True
energy drink,steady,-0.12392258824249369,0.09526954854150432,False
energy drink,deep,-0.9249628600466834,0.17153062138759076,False
energy drink,simple,-0.7770841835382963,-0.2581476128244682,True
energy drink,coarse,-1.564614710941238,-0.046492543589909834,True
energy drink,benevolent,-2.161207018903541,-0.001965072902226076,True
energy drink,frivolous,-1.3962942099713513,-0.16503749950870122,True
energy drink,complaining,0.7827154733564139,0.1963098890897478,True
energy drink,healthy,1.3424386135597237,-0.15407699288191523,False
energy drink,passive,-0.18838139163884116,-0.11192624480995411,True
energy drink,obsessive,0.3342859827348875,0.28151306874922843,True
energy drink,difficult,-1.0505434615820368,-0.355575198023456,True
energy drink,admirable,-1.8281777644436674,0.07958262907518347,False
energy drink,humorous,-1.2155795887739278,0.2644680051092957,False
energy drink,disciplined,-0.5955679156020931,0.3113597919860609,False
energy drink,strict,-0.7067521976876648,-0.15751532386610553,True
energy drink,mature,0.20139791064570128,-0.26360872532458685,False
energy drink,superficial,-0.5288859228166056,-0.29116345049419257,True
energy drink,solemn,-1.8982968226066252,-0.251752832467208,True
energy drink,religious,-1.09950588920172,-0.02852125118400471,True
energy drink,conservative,-0.5939153712421419,0.2746088953961775,False
energy drink,messy,-1.2404228271605573,-0.29793955017421336,True
energy drink,logical,-0.7660793685290695,0.0822991508636466,False
energy drink,wise,-0.9876338601079999,0.015633024555723452,False
energy drink,witty,-1.6676749112980918,0.24893425340164288,False
energy drink,impulsive,-0.7930095666823167,0.003959487687952592,False
energy drink,moderate,0.22116767995727143,0.2570204808058269,True
energy drink,towering,0.40648329457153665,0.1662576938125743,True
energy drink,political,-0.9999955718127923,0.10112466519273522,False
energy drink,prim,-0.5666121172279865,-0.3441939793495759,True
energy drink,daring,-1.1511155811533313,-0.11194925048679123,True
energy drink,friendly,-1.0542252911999943,-0.07829112029757558,True
energy drink,honorable,-2.2682630205931975,0.2758667060358749,False
energy drink,realistic,0.24456108229941353,-0.1911178825326082,False
energy drink,warm,-1.3729239273524272,-0.4216055300646167,True
energy drink,fearful,-0.9995194050348088,-0.07646425851457041,True
energy drink,questioning,0.024692283511560612,0.20897652663603433,True
energy drink,clever,-2.290306679619809,0.0976169182131468,False
energy drink,arrogant,-1.4897609886874918,0.2737579816181925,False
energy drink,modest,-0.7958830888635631,-0.11326630038986485,True
energy drink,stupid,-0.8707912835492355,-0.21395417972862957,True
energy drink,lyrical,-1.057027056224561,-0.1186457637561731,True
energy drink,trendy,0.7470883660327506,0.09365200318616862,True
energy drink,helpful,-0.3256150676944884,0.004668356715371354,False
energy drink,protective,-0.7849498416528398,-0.22706953619637452,True
energy drink,challenging,0.2620029365814634,-0.11733647268440225,False
energy drink,formal,-1.079800593590376,-0.34074015920162026,True
energy drink,sentimental,-2.545262914221619,-0.14090464382394985,True
energy drink,aggressive,-0.793046819201708,0.0838219237838323,False
energy drink,focused,0.8200115247457811,0.24327176785783455,True
energy drink,rational,-0.6182504111225011,0.10183036322099982,False
energy drink,fit,1.5018882577810533,0.11076266960849138,True
energy drink,tough,-0.9238581943305784,-0.0020289758564980324,True
energy drink,ridiculous,-0.31000628105164657,-0.23660631204139335,True
energy drink,accessible,0.07989169865339228,0.12598668727907714,True
energy drink,discouraging,0.11333489298347955,0.3843145863136267,True
energy drink,physical,0.7285549248619193,-0.2309696984102132,False
energy drink,smooth,0.052250919380207386,-0.20487558304903025,False
energy drink,confident,0.3579960530700745,0.18901877075027282,True
energy drink,athletic,1.4212191177305897,0.23526548924306054,True
energy drink,genuine,-0.36035436557175726,0.07950445209702255,False
energy drink,crazy,-0.5819627318482864,-0.18349416479684033,True
energy drink,obedient,-1.5983817185485083,-0.2518985134271985,True
energy drink,stable,0.08429979616483371,-0.21470955632031866,False
